,old_name,modern_name,type_of_rule,modern_country,wikipage,infobox,infobox_keys,description,instance_of,inception,dissolved,religion,geoLoc,capital
676,Rheingrafschaft,Wild- und Rheingrafschaft,,['DE-RP'],<wptools.page.WPToolsPage object at 0x7f958f91ef50>,True,"['name', 'wappen', 'karte', 'bildtext', 'vorläufer', 'staatsoberhaupt', 'region-iso', 'reichskreis', 'hauptstädte/residenzen', 'dynastien', 'nachfolger']",,,[[Nahegau (Grafschaft)|Nahegau]]<br />1350/1409: [[Wildgrafen|Wildgrafsch.]]<br />1459: [[Salm (Adelsgeschlecht)|Obersalm]]<br />1478: [[Fénétrange|Finstingen]],"1794: [[Frankreich]]<br />1815: [[Preußen]], [[Königreich Bayern|Bayern]], [[Fürstentum Birkenfeld|Oldenburg]], [[Großherzogtum Hessen|Hessen-Darmstadt]], [[Fürstentum Lichtenberg|Sachsen-Coburg]].",,"(nan, nan)","[[Burg Rheinberg|Rheinberg]], [[Burg Rheingrafenstein|Rheingrafenstein]]"
677,Rheingrafschaft,Rheingrafschaft,['Grafschaft'],['DE-RP'],<wptools.page.WPToolsPage object at 0x7f958f8a3e10>,True,"['name', 'wappen', 'karte', 'bildtext', 'vorläufer', 'staatsoberhaupt', 'region-iso', 'reichskreis', 'hauptstädte/residenzen', 'dynastien', 'nachfolger']",,,[[Nahegau (Grafschaft)|Nahegau]]<br />1350/1409: [[Wildgrafen|Wildgrafsch.]]<br />1459: [[Salm (Adelsgeschlecht)|Obersalm]]<br />1478: [[Fénétrange|Finstingen]],"1794: [[Frankreich]]<br />1815: [[Preußen]], [[Königreich Bayern|Bayern]], [[Fürstentum Birkenfeld|Oldenburg]], [[Großherzogtum Hessen|Hessen-Darmstadt]], [[Fürstentum Lichtenberg|Sachsen-Coburg]].",,"(nan, nan)","[[Burg Rheinberg|Rheinberg]], [[Burg Rheingrafenstein|Rheingrafenstein]]"
678,Riedesel,Riedesel,"['Herrschaft (Territorium)', 'Herrschaft']",['DE'],<wptools.page.WPToolsPage object at 0x7f958f8a3fd0>,False,[nan],,,,,,"(nan, nan)",
679,Ritterstift Odenheim,Odenheim,"['Propstei (Kirche)', 'Reichspropstei']",['DE-BW'],<wptools.page.WPToolsPage object at 0x7f958f8a3750>,False,[nan],,,,,,"(nan, nan)",
680,Rosheim,Rosheim,"['Freie Reichsstadt', 'Reichsstadt']",['FR'],<wptools.page.WPToolsPage object at 0x7f958f8a3550>,True,"['nomcommune', 'armoiries', 'région', 'département', 'arrondissement', 'canton', 'intercomm', 'insee', 'cp', 'longitude', 'latitude', 'alt mini', 'alt maxi', 'km²', 'siteweb']",,,,,,"('07/28/10/O', '48/29/49/N')",
681,Rottweil,Rottweil,"['Freie Reichsstadt', 'Reichsstadt']",['DE-BW'],<wptools.page.WPToolsPage object at 0x7f958f8a3610>,True,"['art', 'wappen', 'breitengrad', 'längengrad', 'lageplan', 'bundesland', 'regierungsbezirk', 'landkreis', 'höhe', 'plz', 'vorwahl', 'gemeindeschlüssel', 'adresse', 'website', 'bürgermeister', 'bürgermeistertitel', 'partei']",,,,,,"('08/37/29/E', '48/10/05/N')",
682,Rötteln (Adelsgeschlecht),Rötteln,"['Herrschaft (Territorium)', 'Herrschaft']",['DE-BW'],<wptools.page.WPToolsPage object at 0x7f958f8aaf90>,False,[nan],,,,,,"(nan, nan)",
683,Rüstringen,Rüstringen,"['Gliedstaat', 'Land']","['DE-NI', 'HR']",<wptools.page.WPToolsPage object at 0x7f958f8a3290>,False,[nan],,,,,,"(nan, nan)",
684,Sachsen-Altenburg,Sachsen-Altenburg,['Herzogtum'],['DE-TH'],<wptools.page.WPToolsPage object at 0x7f958f8a39d0>,True,"['landesname', 'flagge', 'wappen', 'karte', 'hauptstadt', 'regierungsform', 'staatsoberhaupt', 'dynastie', 'periode', 'fläche', 'einwohner', 'bevölkerungsdichte', 'vorläufer', 'nachfolger', 'bundesrat', 'karte kaiserreich', 'kfz-kennzeichen']",,,,,,"(nan, nan)",
685,Sachsen-Coburg,Sachsen-Coburg,['Fürstentum'],['DE-BY'],<wptools.page.WPToolsPage object at 0x7f958f8a3590>,True,"['name', 'wappen', 'periode', 'vorläufer', 'regierungsform', 'staatsoberhaupt', 'region-iso', 'reichskreis', 'hauptstädte/residenzen', 'dynastien', 'konfession/religion', 'sprache/n', 'nachfolger']",,,,,[[lutherisch]],"(nan, nan)",[[Coburg]]
686,Sachsen-Coburg,Coburg,['Fürstentum'],['DE-BY'],<wptools.page.WPToolsPage object at 0x7f958f8b0f90>,True,"['name', 'wappen', 'periode', 'vorläufer', 'regierungsform', 'staatsoberhaupt', 'region-iso', 'reichskreis', 'hauptstädte/residenzen', 'dynastien', 'konfession/religion', 'sprache/n', 'nachfolger']",,,,,[[lutherisch]],"(nan, nan)",[[Coburg]]
687,Sachsen-Eisenach,Sachsen-Eisenach,['Fürstentum'],['DE-TH'],<wptools.page.WPToolsPage object at 0x7f958f8b09d0>,False,[nan],,,,,,"(nan, nan)",
688,Sachsen-Eisenberg,Sachsen-Eisenberg,['Fürstentum'],['DE-TH'],<wptools.page.WPToolsPage object at 0x7f958f8b0f50>,False,[nan],,,,,,"(nan, nan)",
689,Sachsen-Gotha,Sachsen-Gotha,['Herzogtum'],['DE-TH'],<wptools.page.WPToolsPage object at 0x7f958f8b0c50>,False,[nan],,,,,,"(nan, nan)",
690,Sachsen-Hildburghausen,Sachsen-Hildburghausen,['Herzogtum'],['DE-TH'],<wptools.page.WPToolsPage object at 0x7f958f8b0f10>,False,[nan],,,,,,"(nan, nan)",
691,Sachsen-Lauenburg,Sachsen-Lauenburg,['Herzogtum'],"['DE-SH', 'DE-SH']",<wptools.page.WPToolsPage object at 0x7f958f8b0c90>,True,"['name', 'wappen', 'periode', 'vorläufer', 'regierungsform', 'staatsoberhaupt', 'region-iso', 'reichskreis', 'hauptstädte/residenzen', 'dynastien', 'konfession/religion', 'sprache/n', 'nachfolger']",,,,,seit der Reformation [[lutherisch]],"(nan, nan)",[[Lauenburg/Elbe|Lauenburg]]
692,Sachsen-Meiningen,Sachsen-Meiningen,['Herzogtum'],['DE-TH'],<wptools.page.WPToolsPage object at 0x7f958f8b0310>,True,"['landesname', 'flagge', 'wappen', 'karte', 'hauptstadt', 'regierungsform', 'staatsoberhaupt', 'dynastie', 'periode', 'fläche', 'einwohner', 'bevölkerungsdichte', 'vorläufer', 'nachfolger', 'hymne', 'bundesrat', 'karte kaiserreich', 'kfz-kennzeichen']",,,,,,"(nan, nan)",
693,Sachsen-Merseburg,Sachsen-Merseburg,['Herzogtum'],['DE-ST'],<wptools.page.WPToolsPage object at 0x7f958f8b2fd0>,True,"['wappen', 'vorläufer', 'regierungsform', 'staatsoberhaupt', 'hauptstädte/residenzen', 'dynastien', 'konfession/religion', 'sprache/n', 'nachfolger']",,,Teilen von [[Kurfürstentum Sachsen|Kursachsen]],[[Kurfürstentum Sachsen|Kursachsen]],[[lutherisch]],"(nan, nan)",[[Merseburg]]
694,Sachsen-Querfurt,Sachsen-Querfurt,['Fürstentum'],['DE-ST'],<wptools.page.WPToolsPage object at 0x7f958f8b2790>,True,"['wappen', 'karte', 'bildtext', 'vorläufer', 'regierungsform', 'staatsoberhaupt', 'hauptstädte/residenzen', 'dynastien', 'konfession/religion', 'sprache/n', 'währung', 'nachfolger']",,,Teilen von [[Kurfürstentum Sachsen|Kursachsen]],[[Kurfürstentum Sachsen|Kursachsen]],[[lutherisch]],"(nan, nan)",[[Weißenfels]]
695,Sachsen-Römhild,Sachsen-Römhild,['Herzogtum'],['DE-TH'],<wptools.page.WPToolsPage object at 0x7f958f8b2c10>,False,[nan],,,,,,"(nan, nan)",
696,Sachsen-Saalfeld,Sachsen-Saalfeld,['Herzogtum'],['DE-TH'],<wptools.page.WPToolsPage object at 0x7f958f8b2cd0>,False,[nan],,,,,,"(nan, nan)",
697,Sachsen-Weimar (Herzogtum),Sachsen-Weimar,['Herzogtum'],['DE-TH'],<wptools.page.WPToolsPage object at 0x7f958f8b2e50>,True,"['karte', 'regierungsform', 'staatsoberhaupt', 'region-iso', 'hauptstädte/residenzen', 'dynastien', 'konfession/religion', 'nachfolger']",,,,[[Sachsen-Weimar-Eisenach]],[[lutherisch]],"(nan, nan)",[[Weimar]]
698,Sachsen-Weimar-Eisenach,Sachsen-Weimar-Eisenach,['Herzogtum'],['DE-TH'],<wptools.page.WPToolsPage object at 0x7f958f8bac50>,True,"['landesname', 'flagge', 'wappen', 'karte', 'hauptstadt', 'regierungsform', 'staatsoberhaupt', 'dynastie', 'periode', 'fläche', 'einwohner', 'bevölkerungsdichte', 'vorläufer', 'nachfolger', 'karte kaiserreich', 'bundesrat', 'kfz-kennzeichen']",,,,,,"(nan, nan)",
699,Sachsen-Weißenfels-Querfurt,Sachsen-Weißenfels-Querfurt,['Herzogtum'],"['DE-ST', 'DE-TH']",<wptools.page.WPToolsPage object at 0x7f958f8bae90>,True,"['wappen', 'karte', 'bildtext', 'vorläufer', 'regierungsform', 'staatsoberhaupt', 'hauptstädte/residenzen', 'dynastien', 'konfession/religion', 'sprache/n', 'währung', 'nachfolger']",,,Teilen von [[Kurfürstentum Sachsen|Kursachsen]],[[Kurfürstentum Sachsen|Kursachsen]],[[lutherisch]],"(nan, nan)",[[Weißenfels]]
700,Sachsen-Wittenberg,Sachsen-Wittenberg,['Herzogtum'],['DE-ST'],<wptools.page.WPToolsPage object at 0x7f958f8ba090>,True,"['name', 'wappen', 'periode', 'vorläufer', 'regierungsform', 'staatsoberhaupt', 'region-iso', 'dynastien', 'konfession/religion', 'nachfolger']",,,,,[[römisch-katholisch|katholisch]],"(nan, nan)",
701,Sachsen-Zeitz,Sachsen-Zeitz,['Herzogtum'],['DE-ST'],<wptools.page.WPToolsPage object at 0x7f958f8bac10>,True,"['wappen', 'karte', 'bildtext', 'vorläufer', 'regierungsform', 'staatsoberhaupt', 'hauptstädte/residenzen', 'dynastien', 'konfession/religion', 'sprache/n', 'nachfolger']",,,Teilen von [[Kurfürstentum Sachsen|Kursachsen]],[[Kurfürstentum Sachsen|Kursachsen]],[[lutherisch]],"(nan, nan)",[[Zeitz]]
702,Salm (Adelsgeschlecht),Salm,['Grafschaft'],"['DE-NW', 'BE', 'LU', 'FR']",<wptools.page.WPToolsPage object at 0x7f958f8c1f50>,True,"['name', 'wappen', 'karte', 'bildtext', 'alternativnamen', 'staatsoberhaupt', 'region-iso', 'reichstag', 'reichskreis', 'hauptstädte/residenzen', 'dynastien', 'nachfolger']",,,,1794: [[Frankreich]] <br />1815: [[Provinz Großherzogtum Niederrhein|Preußen]],,"(nan, nan)","[[Vielsalm]], [[Burg Reifferscheid|Reifferscheid]], [[Schloss Dyck|Dyck]]"
703,Sayn-Hachenburg,Sayn-Hachenburg,['Grafschaft'],['DE-RP'],<wptools.page.WPToolsPage object at 0x7f958f8c1c90>,False,[nan],,,,,,"(nan, nan)",
704,Sayn-Wittgenstein,Sayn-Wittgenstein,['Grafschaft'],['DE-NW'],<wptools.page.WPToolsPage object at 0x7f958f8c16d0>,True,"['name', 'wappen', 'karte', 'bildtext', 'alternativnamen', 'regierungsform', 'staatsoberhaupt', 'region-iso', 'reichsmatrikel', 'reichskreis', 'kreistag', 'hauptstädte/residenzen', 'dynastien', 'konfession/religion', 'sprache/n', 'fläche', 'einwohner', 'nachfolger']",,,,"1806: [[Großherzogtum Hessen|H.-Darmstadt]], ''Homburg'' an [[Großherzogtum Berg|GHzm Berg]] <br />1815: [[Provinz Westfalen|Preußen]]",[[Reformierte Kirche|reformiert]],"(nan, nan)","[[Schloss Wittgenstein|Laasphe]], [[Schloss Berleburg|Berleburg]], [[Schloss Homburg (Nümbrecht)|Homburg]]"
705,Schaffhausen,Schaffhausen,"['Freie Reichsstadt', 'Reichsstadt']",['CH'],<wptools.page.WPToolsPage object at 0x7f958f8c1610>,True,"['name_ort', 'bildpfad_karte', 'bildpfad_wappen', 'bild', 'region-iso', 'bezirk', 'imagemap', 'bfs', 'plz', 'un/locode', 'breitengrad', 'längengrad', 'höhe', 'fläche', 'stadtpräsident', 'ausländer', 'website']",,,,,,"('8.63386', '47.69653')",
706,Schloss Dyck,Dyck,"['Herrschaft (Territorium)', 'Herrschaft']",['DE-NW'],<wptools.page.WPToolsPage object at 0x7f958f8c7c50>,False,[nan],,,,,,"(nan, nan)",
707,Schloss Eglingen,Eglingen,"['Herrschaft (Territorium)', 'Herrschaft']",['DE-BW'],<wptools.page.WPToolsPage object at 0x7f958f8c1f10>,False,[nan],,,,,,"(nan, nan)",
708,Schloss Ettenheim,Ettenheim,['Fürstentum'],['DE-BW'],<wptools.page.WPToolsPage object at 0x7f958f8c7f90>,False,[nan],,,,,,"(nan, nan)",
709,Schloss Kirchberg (Kirchberg an der Jagst),Hohenlohe-Neuenstein-Kirchberg,['Grafschaft'],['DE-BW'],<wptools.page.WPToolsPage object at 0x7f958f8c7b90>,False,[nan],,,,,,"(nan, nan)",
710,Schloss Langenburg,Hohenlohe-Neuenstein-Langenburg,['Grafschaft'],['DE-BW'],<wptools.page.WPToolsPage object at 0x7f958f8c79d0>,False,[nan],,,,,,"(nan, nan)",
711,Schloss Löwenstein,Löwenstein-Wertheim-Rochefort,['Fürstentum'],"['DE-BY', 'DE-BW', 'BE']",<wptools.page.WPToolsPage object at 0x7f958f8c7ad0>,False,[nan],,,,,,"(nan, nan)",
712,Schloss Neuenstein,Hohenlohe-Neuenstein,['Grafschaft'],['DE-BW'],<wptools.page.WPToolsPage object at 0x7f958f8cf9d0>,False,[nan],,,,,,"(nan, nan)",
713,Schloss Obersontheim,Limpurg-Sontheim,['Grafschaft'],['DE-BW'],<wptools.page.WPToolsPage object at 0x7f958f8cfb10>,False,[nan],,,,,,"(nan, nan)",
714,Schloss Schillingsfürst,Hohenlohe-Waldenburg-Schillingsfürst,['Grafschaft'],['DE-BY'],<wptools.page.WPToolsPage object at 0x7f958f8cf210>,False,[nan],,,,,,"(nan, nan)",
715,Schloss Waldenburg (Hohenlohe),Hohenlohe-Waldenburg,['Grafschaft'],"['DE-BW', 'DE-BY']",<wptools.page.WPToolsPage object at 0x7f958f8cf910>,False,[nan],,,,,,"(nan, nan)",
716,Schloss Waldenburg (Sachsen),Waldenburg,['Grafschaft'],['DE-SN'],<wptools.page.WPToolsPage object at 0x7f958f8cf5d0>,False,[nan],,,,,,"(nan, nan)",
717,Schloss Wolfegg,Waldburg-Wolfegg-Wolfegg,"['Truchsess (Hofamt)', 'Truchsess']",['DE-BW'],<wptools.page.WPToolsPage object at 0x7f958f8cf990>,False,[nan],,,,,,"(nan, nan)",
718,Schottland,Schottland,,,<wptools.page.WPToolsPage object at 0x7f958f8cfe10>,True,"['name-amtssprache', 'name-deutsch', 'bild-flagge', 'artikel-flagge', 'bild-wappen', 'artikel-wappen', 'wahlspruch', 'amtssprache', 'hauptstadt', 'staatsform', 'regierungssystem', 'staatsoberhaupt', 'regierungschef', 'fläche', 'einwohner', 'bev-dichte', 'bip', 'bip/einwohner', 'währung', 'nationalhymne', 'nationalfeiertag', 'zeitzone', 'iso 3166', 'internet-tld', 'telefon-vorwahl', 'anmerkungen', 'bild-lage', 'bild-lage-imagemap', 'bild-lage-beschreibung', 'bild1', 'bild1-imagemap', 'bild1-beschreibung']",,,,,,"(nan, nan)",
719,Schwarzburg-Rudolstadt,Schwarzburg-Rudolstadt,['Grafschaft'],['DE-TH'],<wptools.page.WPToolsPage object at 0x7f958f8cf190>,True,"['landesname', 'flagge', 'wappen', 'karte', 'hauptstadt', 'regierungsform', 'staatsoberhaupt', 'dynastie', 'periode', 'fläche', 'einwohner', 'bevölkerungsdichte', 'vorläufer', 'nachfolger', 'karte kaiserreich', 'bundesrat', 'kfz-kennzeichen']",,,,,,"(nan, nan)",
720,Schwarzburg-Sondershausen,Schwarzburg-Sondershausen,['Grafschaft'],['DE-TH'],<wptools.page.WPToolsPage object at 0x7f958f8d7fd0>,True,"['landesname', 'flagge', 'wappen', 'karte', 'hauptstadt', 'regierungsform', 'staatsoberhaupt', 'dynastie', 'periode', 'fläche', 'einwohner', 'bevölkerungsdichte', 'vorläufer', 'nachfolger', 'karte kaiserreich', 'bundesrat', 'kfz-kennzeichen']",,,,,,"(nan, nan)",
721,Schwarzenberg (fränkisch-böhmisches Adelsgeschlecht),Schwarzenberg,['Fürstentum'],"['DE-BY', 'DE-BW', 'AT', 'CZ']",<wptools.page.WPToolsPage object at 0x7f958f8d74d0>,True,"['titel', 'bildname', 'bildtext', 'stil', 'feldname1', 'daten1', 'feldname2', 'daten2', 'feldname3', 'daten3', 'feldname4', 'daten4', 'feldname5', 'daten5', 'feldname6', 'daten6', 'feldname7', 'daten7', 'feldname8', 'daten8', 'feldname9', 'daten9']",,,,,,"(nan, nan)",
722,Schweden,Schweden,,,<wptools.page.WPToolsPage object at 0x7f958f8d7750>,True,"['name-amtssprache', 'name-deutsch', 'bild-flagge', 'artikel-flagge', 'bild-wappen', 'artikel-wappen', 'amtssprache', 'hauptstadt', 'staats- und regierungsform', 'staatsoberhaupt', 'regierungschef', 'fläche', 'einwohner', 'bev-dichte', 'bip', 'bip-erweitert', 'hdi', 'währung', 'nationalhymne', 'nationalfeiertag', 'zeitzone', 'kfz-kennzeichen', 'iso 3166', 'internet-tld', 'telefon-vorwahl', 'bild-lage', 'bild-lage-beschreibung', 'bild-lage-imagemap', 'bev-zunahme']",,,,,,"(nan, nan)",
723,Schwyz (Gemeinde),Schwyz,['Eidgenössischer Ort'],['CH'],<wptools.page.WPToolsPage object at 0x7f958f8dacd0>,True,"['name_ort', 'bildpfad_karte', 'bildpfad_wappen', 'bild', 'beschreibung', 'region-iso', 'bezirk', 'imagemap', 'bfs', 'plz', 'un/locode', 'breitengrad', 'längengrad', 'höhe', 'fläche', 'ausländer', 'gemeindepräsident', 'website']","Schwyz von Morschach aus, rechts die [[Mythen]]",,,,,"('8.65365', '47.02101')",
724,Schwäbisch Gmünd#Geschichte der Reichsstadt,Schwäbisch Gmünd,"['Freie Reichsstadt', 'Reichsstadt']",['DE-BW'],<wptools.page.WPToolsPage object at 0x7f958f863f90>,True,"['art', 'wappen', 'breitengrad', 'längengrad', 'lageplan', 'bundesland', 'regierungsbezirk', 'landkreis', 'höhe', 'plz', 'vorwahl', 'gemeindeschlüssel', 'locode', 'adresse', 'website', 'bürgermeister', 'bürgermeistertitel', 'partei']",,,,,,"('9/48//E', '48/48//N')",
725,Schwäbisch Hall,Schwäbisch Hall,"['Freie Reichsstadt', 'Reichsstadt']",['DE-BW'],<wptools.page.WPToolsPage object at 0x7f958f863e90>,True,"['art', 'wappen', 'breitengrad', 'längengrad', 'lageplan', 'bundesland', 'regierungsbezirk', 'landkreis', 'höhe', 'plz', 'vorwahl', 'gemeindeschlüssel', 'locode', 'gliederung', 'straße', 'website', 'bürgermeister', 'bürgermeistertitel', 'partei']",,,,,,"('09/44/15/E', '49/06/44/N')",
726,Schönburgische Herrschaften,Schönburgische,"['Herrschaft (Territorium)', 'Herrschaften']",['DE-ST'],<wptools.page.WPToolsPage object at 0x7f958f863fd0>,False,[nan],,,,,,"(nan, nan)",
727,Seinsheim (Adelsgeschlecht),Seinsheim,"['Herrschaft (Territorium)', 'Herrschaft']",['DE-BY'],<wptools.page.WPToolsPage object at 0x7f958f863f50>,False,[nan],,,,,,"(nan, nan)",
728,Siebzehner bei Welzheim,Welzheimer Siebzehner,,['DE-BW'],<wptools.page.WPToolsPage object at 0x7f958f863a50>,False,[nan],,,,,,"(nan, nan)",
729,Soest,Soest,"['Freie Reichsstadt', 'Freie Stadt']",['DE-NW'],<wptools.page.WPToolsPage object at 0x7f958f863c90>,True,"['art', 'wappen', 'breitengrad', 'längengrad', 'lageplan', 'bundesland', 'regierungsbezirk', 'kreis', 'höhe', 'plz', 'vorwahl', 'gemeindeschlüssel', 'locode', 'gliederung', 'straße', 'website', 'bürgermeister', 'partei']",,,,,,"('8/06/33/E', '51/34/16/N')",
730,Solms (Adelsgeschlecht),Solms,['Grafschaft'],['DE-HE'],<wptools.page.WPToolsPage object at 0x7f958f865f50>,False,[nan],,,,,,"(nan, nan)",
731,Solms-Braunfels,Solms-Braunfels,['Grafschaft'],['DE-HE'],<wptools.page.WPToolsPage object at 0x7f958f865f90>,False,[nan],,,,,,"(nan, nan)",
732,Solms-Hohensolms,Solms-Hohensolms,['Grafschaft'],['DE-HE'],<wptools.page.WPToolsPage object at 0x7f958f865810>,True,"['name', 'vorläufer', 'nachfolger', 'regierungsform', 'staatsoberhaupt', 'wappen', 'reichskreis', 'hauptstadt/residenz', 'dynastie', 'konfession/religion']",,,Solms-Lich,[[Solms-Hohensolms-Lich]],"Calvinisch-reformiert in der Stadt Hohensolms, evangelisch-lutherisch in den Amtsortschaften","(nan, nan)",
733,Solms-Hohensolms-Lich,Solms-Hohensolms-Lich,['Grafschaft'],['DE-HE'],<wptools.page.WPToolsPage object at 0x7f958f865690>,True,"['name', 'wappen', 'vorläufer', 'regierungsform', 'staatsoberhaupt', 'reichskreis', 'hauptstädte/residenzen', 'dynastien', 'konfession/religion']",,,"Solms-Lich, Solms-Hohensolms",,lutherisch,"(nan, nan)",[[Lich]]
734,Solms-Laubach,Solms-Laubach,['Grafschaft'],['DE-HE'],<wptools.page.WPToolsPage object at 0x7f958f865710>,False,[nan],,,,,,"(nan, nan)",
735,Solothurn#Solothurn wird reichsfreie Stadt,Solothurn,"['Freie Reichsstadt', 'Reichsstadt']",['CH'],<wptools.page.WPToolsPage object at 0x7f958f86b650>,True,"['bildpfad_karte', 'bild', 'beschreibung', 'bildpfad_wappen', 'region-iso', 'bezirk', 'imagemap', 'bfs', 'plz', 'un/locode', 'breitengrad', 'längengrad', 'höhe', 'fläche', 'stadtpräsident', 'website']",Solothurn,,,,,"('7.53858', '47.20808')",
736,Spanische Niederlande,Spanische Niederlande,,"['NL', 'BE', 'LU', 'FR']",<wptools.page.WPToolsPage object at 0x7f958f86b110>,True,"['name', 'wappen', 'karte', 'bildtext', 'vorläufer', 'regierungsform', 'staatsoberhaupt', 'region-iso', 'reichskreis', 'karte reichskreis', 'hauptstädte/residenzen', 'dynastien', 'nachfolger']",,,[[Burgundische Niederlande|Burgundische&nbsp;Niederlande]]&nbsp;1522,[[Republik der Sieben Vereinigten Provinzen|Republik&nbsp;der&nbsp;Sieben&nbsp;Vereinigten Provinzen]] 1648<br />[[Österreichische Niederlande|Österreichische&nbsp;Niederlande]]&nbsp;1714,,"(nan, nan)",[[Brüssel]] (Statthalterei)
737,Speyer,Speyer,['Freie Reichsstadt'],['DE-RP'],<wptools.page.WPToolsPage object at 0x7f958f86bed0>,True,"['art', 'wappen', 'breitengrad', 'längengrad', 'lageplan', 'lageplanbeschreibung', 'bundesland', 'höhe', 'plz', 'vorwahl', 'gemeindeschlüssel', 'nuts', 'gliederung', 'straße', 'website', 'bürgermeister', 'bürgermeistertitel', 'partei']",,,,,,"('8.4410', '49.3172')",
738,St. Gallen,Sankt Gallen,"['Freie Reichsstadt', 'Reichsstadt']",['CH'],<wptools.page.WPToolsPage object at 0x7f958f86fc10>,True,"['name_ort', 'bildpfad_karte', 'bildpfad_wappen', 'bild', 'beschreibung', 'imagemap', 'region-iso', 'bezirk', 'bfs', 'plz', 'un/locode', 'breitengrad', 'längengrad', 'höhe', 'fläche', 'ausländer', 'stadtpräsidentin', 'website']",Luftansicht von St. Gallen,,,,,"('9.37749', '47.42356')",
739,Stadt Hadmersleben,Hadmersleben,['Grafschaft'],['DE-ST'],<wptools.page.WPToolsPage object at 0x7f958f86fb90>,True,"['gemeindeart', 'gemeindename', 'ortswappen', 'breitengrad', 'längengrad', 'bundesland', 'höhe', 'höhe-bezug', 'fläche', 'einwohner', 'einwohner-stand-datum', 'eingemeindungsdatum', 'postleitzahl1', 'vorwahl1']",,,,,,"('11/18/5/E', '51/59/31/N')",
740,Stadt und Republik Bern,Bern,"['Freie Reichsstadt', 'Reichsstadt']",['CH'],<wptools.page.WPToolsPage object at 0x7f958f874ed0>,True,"['name', 'wappen', 'karte', 'bildtext', 'regierungsform', 'staatsoberhaupt', 'region-iso', 'reichsmatrikel', 'reichskreis', 'hauptstädte/residenzen', 'konfession/religion', 'sprache/n', 'fläche', 'währung', 'nachfolger']",,,,"Reichsexemption&nbsp;1648,&nbsp;nach&nbsp;1798: [[Kanton Bern]], [[Kanton Aargau]] und [[Kanton Waadt]]",[[Reformierte Kirchen|evangelisch-reformiert]] (ab 1528),"(nan, nan)",[[Bern]]
741,Stammliste des Hauses Runkel,Wied-Runkel,['Grafschaft'],['DE-HE'],<wptools.page.WPToolsPage object at 0x7f958f874d90>,False,[nan],,,,,,"(nan, nan)",
742,Starkenburg (Provinz),Starkenburg,['Grafschaft'],['DE-HE'],<wptools.page.WPToolsPage object at 0x7f958f874810>,False,[nan],,,,,,"(nan, nan)",
743,Stedingen,Stedingen,['Landschaft'],['DE-NI'],<wptools.page.WPToolsPage object at 0x7f958f874e10>,False,[nan],,,,,,"(nan, nan)",
744,Stift (Kirche),Stift,"['Abtei Saint-Maurice', 'Saint-Maurice']",['CH'],<wptools.page.WPToolsPage object at 0x7f958f874790>,False,[nan],,,,,,"(nan, nan)",
